"hatchingtime_T0","hatchingtime_GDD","egglaying_q","egglaying_T0","egglaying_Tm","maturation_T0","maturation_GDD","hatchingsuccess_q","lifespan_q","lifespan_T0","lifespan_Tm"
7.53544708146771,150.301275808007,0.260253020291695,11.4475709910922,33.6894697739458,5.1878452350861,103.651855283678,0.676871275988059,0.0255386695778785,4.4734621060549,33.5832344628365
5.51814253094487,150.301684448433,0.231747549847249,12.7877646210666,37.0102818125599,5.26259788831025,97.1572949896593,0.684927711303186,0.0242130428618565,4.41019205120396,34.3437043269803
5.74783619180349,176.195851745599,0.193074123342334,12.162843361779,37.1241237044291,4.87174570076096,96.1300403239002,0.674304522759236,0.0226350031544928,4.40683678150959,35.1660673184558
6.80002261475881,183.916854110627,0.219121203563338,12.0649275918985,35.9914922165965,5.19835301872749,99.3644328246727,0.722083015635705,0.0272226961334199,4.24232570516853,32.8572933590084
7.29727068812018,171.648785371145,0.227075294206649,11.8603280331417,36.4491671665604,5.28500658222759,90.4026481766179,0.754434022615065,0.0245417903425655,4.37207275890959,34.5315842733602
6.45736814178871,168.66696128062,0.216117712271733,13.2846540967306,36.7659446043748,4.80090926999006,97.0602300017872,0.641790455257266,0.0235168938948941,4.13213042229564,33.897367033386
7.28599617153668,168.445695605329,0.215494896843196,11.6879016325237,37.9383640658339,4.95214173240735,102.674303057384,0.641977238733747,0.028639991935558,4.59992384973218,31.7042010459948
5.91965323116587,166.680657354253,0.202053644842002,11.4908829942818,37.9623217824378,5.65025516004235,88.595755832658,0.769405151691669,0.0271043947572037,4.43963462343108,32.3905833682629
8.82604029358916,150.030252459851,0.246406880361032,11.8571342205693,36.5676522760694,5.4929795833032,85.9142479405469,0.763615372318186,0.0251629173363283,4.58033955529691,33.6561006182788
9.81376769135129,149.727385832009,0.252554558447411,12.5945744602785,36.0363902546557,5.90935105236253,90.1440853820741,0.582074973393192,0.0236122184097212,4.55497553436889,33.9582261431826
5.95207961938455,142.918916065453,0.269831052459497,12.204916685654,34.6505487154674,6.45752057958789,84.7909538634338,0.670800131646473,0.0226582574945307,4.66328321073171,34.8250207134341
6.806900622645,165.504970142716,0.261863065341742,10.9450651457081,35.7829428264959,6.31541828964575,72.149730911636,0.687920087595926,0.0239606657980819,4.56565440874628,33.6084851846634
7.20429596588625,176.412267651914,0.298076068788132,11.196047358863,36.1347236443914,6.23247206861862,87.256902093315,0.764777574546285,0.0231244744342015,4.86221800712199,34.3318782072864
8.00353133218615,173.983509937636,0.252579080627467,10.9968813842764,36.9566544869451,5.26760188119554,99.1967393475297,0.598618359331535,0.0241930791849653,5.06710211701464,33.8636613200377
7.60837566455974,137.162617382533,0.236475791965476,11.4023004068038,35.570889810446,5.54278132629854,101.280635783167,0.677214903125557,0.0254015140260852,4.64406339626737,32.7396946504467
8.20665309211094,158.592984281681,0.223184253832298,13.510188862989,35.9247232596299,5.31346133159573,91.5689031593165,0.573494408266495,0.0234373474353674,4.93209720477325,34.1052305949452
8.41893381486349,162.517431263199,0.234449998434471,11.2242449318974,35.3688680673626,5.97693506039937,91.7359369220263,0.726547902774308,0.0240004026853379,4.95820792618872,33.848433444258
6.75081391279593,169.927874058808,0.229934156255629,11.131522947801,36.3935896693413,6.29996710910624,92.970520466671,0.684645220891376,0.0266357713326344,5.87979145756799,32.8484303436886
6.76684143627703,168.865836237479,0.233944448270147,14.284822428589,36.9205607035939,5.73785280006726,86.5813950831814,0.720590237945201,0.0260608712071102,5.89783671781205,33.1930768186273
7.92267794048031,159.600010667652,0.23996194985274,13.1464599749071,35.2403024205096,5.94122987798876,84.057463640864,0.728694809797201,0.0263745707371681,5.50228469084657,32.4729786339644
9.03064219209519,157.121375018021,0.278620314846187,14.586114561414,36.8215065809237,6.00382534706048,100.524338819694,0.692471935807149,0.0277755609657766,5.80846201321485,32.0121911415365
8.69009753683281,157.061469246983,0.32751622207465,12.9442085858232,35.948795437489,5.68416815712185,74.9755222184995,0.633006114310331,0.0288635918115044,5.48784247318615,31.164007863542
4.76697069622073,156.61790445594,0.319281625083316,12.7311882556013,36.3455284152845,6.36205017698761,91.9203058800119,0.663567420660168,0.024689259468195,5.08888840191273,32.8377885477926
5.23055859438888,184.201956439302,0.245152584184002,12.7055502757169,34.0739850878089,4.40052704698612,95.6886857101134,0.661893547651461,0.0289481114276486,5.46372923837061,31.7297613929444
6.287121535826,199.270996844733,0.242642503302673,12.3168725395706,35.1482208424983,4.6014253255797,88.0403811313313,0.753280909090754,0.0292233445747488,5.38832320628183,31.5727871176103
6.6226920169671,169.767464220422,0.175416773012717,10.6395304334183,34.1534143679789,6.15308523846656,82.4565408930713,0.657252191496402,0.0289590949119027,5.52003210947189,32.1469923119163
8.01167310384343,170.329614503084,0.197089121804289,11.2955748418579,34.8146270150987,6.1669294167998,83.5618307602123,0.712000689626714,0.0261433182330242,5.28833177374049,32.2741434139644
8.03839929725893,137.246673084678,0.219828850069325,11.6572884811924,33.1382995919173,5.90394242346789,100.916513371481,0.741679942574575,0.0256725106419669,5.30199959323989,32.1091276027255
7.70897939533566,166.531917461332,0.1087869902924,12.6393656253631,33.0208290354213,5.89336601825591,82.7812929239573,0.678185326314589,0.0245411915567617,5.15533923537111,32.1729281897237
10.225070326869,157.443266161106,0.404141128844297,11.9079361040418,36.2339639303228,6.21807110357709,91.0973338174647,0.688683899472366,0.0253527555064078,5.37054735597209,31.9796931558279
10.0883158412867,142.838534826146,0.403958165872379,12.3083270479749,34.9554344165388,5.4544377584467,88.1035569339398,0.763613177355341,0.0259630474847864,5.12722620668872,32.0245672406585
10.6188934145674,104.836409866865,0.340705466381732,12.2303841043798,35.175990542016,5.60879815516153,98.9200408502755,0.753115771318499,0.0254329359667728,5.12281870282333,32.1277180599411
10.9679085537133,126.195498207667,0.316778845978303,12.2706185235465,33.423389263041,4.37340543297885,103.465705527704,0.775724972532906,0.0243170727462847,4.70933257415351,32.3686433557606
10.4525401461511,101.959696786174,0.318983239634273,12.3195292466549,33.6062733598522,5.26266057672593,111.814954146557,0.771520914051014,0.0242313293050891,4.9446329647743,32.6197177461382
10.9629666071004,135.443672742283,0.349029936294019,12.2879581068268,35.3642913098416,5.05120111570111,103.200523592104,0.764255589581139,0.0240480425801377,4.63178368510387,33.0007771614433
10.993018860539,124.146038473962,0.262849531337341,12.1756330725476,33.5745132826876,4.55090231720501,107.478049514105,0.740301257452838,0.0242012282025094,4.79483552216283,33.2150671206742
10.1845419286691,118.628043956568,0.291308110372712,12.222128640746,33.0143227578755,4.64997121133481,113.894331982815,0.629923491816897,0.0255202142311611,5.45280683327125,33.0324062033655
10.2730994855237,117.418034278984,0.255428410724572,12.2181421506507,33.0854332479263,4.43640710157018,115.981099991068,0.634638941776778,0.0273972640949999,5.52499139035444,32.0563095875822
10.7389447481035,115.183999459995,0.302645123279394,12.1885900345362,35.6670755518749,4.00929162757257,125.566672374332,0.730162432353955,0.0267549895079178,5.22555414347261,31.9203964734212
11.1787840151927,111.53076758402,0.123953515010561,12.1753987217032,36.2201540569557,4.65130887232495,118.493803497997,0.684195630716579,0.0259534164622657,4.84785513603919,31.4783056756157
11.9351910902842,110.862787329568,0.222681771449322,12.1726095593423,33.4313767683905,4.46193702861968,119.776965371232,0.632056837216691,0.026863730549843,4.94185208768009,31.1186919828175
11.4106207250619,103.346089643403,0.223930752550517,12.1141629568705,33.1311300713148,4.04739556189985,137.974351438354,0.687155824029771,0.0248698341305636,4.35791963021526,31.6102956784989
11.8964927745868,99.6650471869263,0.215399769226641,12.2172148042265,35.3430555146575,4.05162817169396,131.292279462388,0.705111784770382,0.0248136093619304,4.37295080182083,31.9514804192965
11.7476908726821,95.5495472992831,0.225161760896986,12.1756667312868,35.342456697878,4.20809471869807,122.156418006639,0.710664342602121,0.0223829299538461,4.49108408645479,33.4544819165165
11.3239833306682,113.256244824917,0.227967289114231,12.1466004306748,35.1721958244899,4.61466420207122,106.878012339841,0.664305899366853,0.0233734942966145,4.63249318105154,33.2595789573818
9.0136862397941,124.84297606468,0.205168501525457,12.3460397805129,35.8141016315329,4.4656146892791,116.462533838361,0.767045012932574,0.0241577356081779,5.01324555062355,33.0836840846272
8.70592729013104,156.848996304653,0.208679212348531,12.3257416628631,36.5301463388417,4.53425650324452,124.285022960931,0.697294656977501,0.0254171235936481,4.99318284780624,32.1933410729147
8.76651760114905,126.483520495821,0.19958991440546,12.3488196707479,35.8420733055404,4.3040173774013,114.654798987393,0.722986695116365,0.0248234194883168,5.00151238113166,32.5715308100146
8.92171345401787,119.817285355264,0.202581845125349,12.3122181146352,36.3608236126751,4.15376765869386,118.029115290892,0.677149153203288,0.0247580796715044,5.04404777772646,32.6798239521506
9.8890015028908,126.80108674565,0.244459137931244,12.3137332717221,36.9706615387622,5.03851530376384,122.072545231377,0.687331920109111,0.0238958149992644,4.80348540003307,32.7232035916795
10.2091976297079,130.220417564484,0.262335426847585,12.3100786424455,37.9915850795874,5.11162184488414,95.8110637272463,0.703507425493074,0.0226578872120183,4.80890289525064,33.1754982843235
10.1157608938524,123.752092428256,0.288084207974056,12.3236441753249,37.2110387757287,5.35029855356496,98.9350847600701,0.787099334148724,0.0247559595012535,4.79434171621853,32.0802123853317
9.7107022548893,127.972477662518,0.244813465804883,12.3165006046201,34.955824009909,5.42019350491681,108.525161363565,0.60249591639524,0.0239401098334082,4.73863162993189,32.0650839612701
10.0591400850706,128.081057642447,0.120895083624979,12.3857689060487,36.1948199420883,5.27889333926706,99.4888756132913,0.67375713603369,0.0247943963268531,4.77864188205794,32.9010661841386
10.8260529193498,92.6368340142536,0.301569642926753,12.3494331905437,35.4515042757418,4.82356612765497,112.012215273994,0.706053299992332,0.0262012318772083,5.68941368122598,33.2934349852255
11.3986897405931,97.981645740064,0.106602789986413,12.2824291400816,36.760404060018,4.66862331587698,113.538070931322,0.676652132600418,0.0258721294389244,5.68730221979522,33.3226727538413
11.6564415724901,107.00596236784,0.113679014022424,12.2570862278763,35.8705518113942,4.24390794779232,127.005706738649,0.714736703685234,0.0239908872161781,5.71125463161333,32.6814681236851
11.5387981730406,116.143452382974,0.151077789397516,12.3621885627747,36.2369886849236,4.09961165684113,112.745572969988,0.684756380622456,0.0205042255049999,4.82172095808178,33.2255924302032
10.1004207507679,109.893134278477,0.283792208012956,12.4342519890817,34.5308423298824,4.04780297305649,133.706175592623,0.717423831262263,0.0169615015977343,4.16081211683077,34.1852894455199
9.97993356138594,134.912051771663,0.338158266857096,12.3907555456684,35.8516284610574,4.59062135290016,132.364474855799,0.642032596717048,0.0177102113892326,3.61323095014671,34.901723468602
10.0050929869381,126.78204999756,0.327087298176282,12.4101266810994,36.5813683197643,4.72308681585845,127.6169833009,0.687328898297794,0.0194695248843392,3.57148574578857,32.6379402317319
9.68419744639281,129.901265358092,0.279088289842526,12.3443817045378,36.626431271639,4.71780970886177,93.7083791098381,0.623206591961242,0.0199845807842094,3.73444842224108,32.2102240508502
10.1993823627999,128.07777960154,0.254821111099405,12.2708034705029,34.1536647577353,4.9739799343486,107.490693783097,0.662731548327957,0.0220357296113324,4.42308855613747,32.1200406538896
10.5043331658827,123.782935840104,0.296325400630545,12.4412696463937,34.0955527515195,4.47000982598583,116.287252738625,0.681099726201839,0.0234662793318492,5.31168078756849,32.8888411483154
11.1220329564374,113.231879016955,0.283232973580598,12.2107687673784,33.9701260305904,4.40799895664087,113.752053341826,0.673642363180256,0.0226452029081372,5.6849894283643,33.4848039767757
10.7067498987977,117.51549048108,0.330296261852683,12.1591444575672,34.0240727632564,4.42137370211025,112.827610071627,0.758344406055707,0.0248167304795134,5.43921626009525,32.7665513448022
10.4605617440006,123.717861611526,0.32883086943518,12.5052689323471,34.372477815184,4.39720677690398,113.495236865305,0.724666058600298,0.0275625077753046,5.46891052665428,31.6992077037392
10.1005096465768,127.329634222174,0.308432098124876,12.2748275027812,34.2035187820522,4.62098003723876,107.264031199923,0.685881243378608,0.0225898325417015,4.43460984258543,32.6332882621746
9.93183118143328,147.988677375547,0.249090499653331,12.3444568730975,33.561598418511,4.04420428343125,125.000192317332,0.69630330250516,0.0191848880999914,4.38529676341224,32.6841660375122
8.77728539935481,147.56817087293,0.141476869483885,12.08889741902,33.5990923417669,4.33294296810197,132.478982415761,0.687030249487492,0.0193644435060544,3.85273734101889,32.8856484097163
5.73208250272389,169.431096682127,0.316627363739411,11.901510643789,32.1837110408564,4.24347612292716,132.05015560825,0.709531567176192,0.0200237840638256,3.76623351981846,32.6765457223276
6.53234708614029,148.197007894528,0.261389197156258,13.5041763191162,32.8816681478163,4.16528307860321,108.826897880245,0.691969828557914,0.019852194265948,3.46085549072713,33.622864967244
5.39343550012171,159.747719908077,0.387893497261006,12.8662241802182,32.4609340161323,4.53344760512141,110.950820240246,0.753062639755398,0.0263612056021404,4.33271608175756,30.8904199475611
6.09697050993826,161.366978655739,0.329337269119293,12.6041158458192,32.2090385595073,4.10874851070882,132.765668835492,0.686060052725599,0.0261366272179529,4.18973251627157,30.7832420265106
5.8525832397254,199.048331049562,0.336564823647628,12.4297099269476,32.6326660629377,4.31563095090352,105.093722839553,0.694001631559643,0.0234221445016625,4.23897842914334,33.0843086168813
5.50703217313512,199.672416415386,0.269574805951893,12.2590738644352,32.6114714124008,4.47570542125333,115.370353244386,0.767048430551166,0.0238618806338197,4.35840904526568,33.095877784584
4.2285914315598,198.154392597189,0.351115822895884,12.7171595535022,34.8469895509731,4.17477024009497,132.095036412225,0.791551400067784,0.0279273903410725,5.29579182892032,31.6664488750984
5.48298883856932,206.753719998299,0.362552761093156,12.5463787431505,32.8090728680026,4.18536979318337,120.80231588634,0.625472104078252,0.0266699286699917,5.0578284321824,31.6791472771791
5.29388402301198,206.49636812636,0.386418070854968,12.9233887238792,33.2505815666189,4.04478628043877,130.644313120511,0.682375267989991,0.0262374590774301,6.28091917818491,32.1324285090594
5.94047419539407,205.001400302976,0.309931039672437,12.7863980247685,33.2954801706671,4.16782070880212,129.409815263204,0.729994863988129,0.0271935043380242,6.41512147098923,32.0681438475539
5.80861164699014,152.061035870764,0.296278207761138,12.4930891037185,34.6522292221732,4.00035525876295,113.395337876134,0.745692752302317,0.0277096204788104,6.36477941145688,31.0032550033301
5.80868938450633,226.685302194938,0.313535563627974,12.6162120119086,34.3640366405377,4.06533055165336,133.616310523983,0.711329191261502,0.0278484856243343,5.82086424507767,31.1422063053394
4.51410600135419,214.696256422711,0.264177763878538,12.4739948467169,34.0601341414546,4.01826142048438,133.313098539917,0.669292448242825,0.0305601931624546,5.89646064691216,30.4629356901203
4.09535940410927,186.607416551266,0.266088964502596,12.3480382781708,34.0654067213022,4.12111897735121,116.623001340072,0.728513777574356,0.0285015648413232,5.23820365597234,30.6413598544044
4.61637255907995,194.846148520574,0.307956236127533,12.3587928646172,34.083153406354,4.70809937686843,117.15494808538,0.71839283629323,0.0270102093934003,4.47614483370316,30.005590711831
5.3188795995771,172.019952114648,0.287772155070804,12.3420193990238,34.4186443331595,4.74810344312946,117.580745178239,0.701308640389894,0.0244896044514432,4.18647772223871,30.9832967694086
5.90493804677088,207.159532726456,0.323117810262839,12.6704067042723,33.8275031606386,4.21143002071847,123.838683602481,0.670182072665487,0.0253345219788644,5.03671660323358,31.6699126138772
5.62141459192576,172.850827276749,0.334915022312986,12.7555460026951,34.4616664519634,4.04892412710514,125.514833200418,0.679170884830956,0.0250729211279973,4.13609109504172,31.6736421764173
5.86879257925464,174.455732654431,0.345587609041944,12.7881298215919,32.6747770610161,4.02816144605393,137.341486566177,0.632803880503138,0.0243894634385799,4.11509323582305,32.4583333965095
6.44240873763306,171.710550206495,0.458603490703871,13.0041317535342,34.920256396699,4.08875334332396,136.683622460999,0.656080804207575,0.0238964158077841,3.9109363678448,32.7270687491703
7.24076594872177,151.882199125936,0.44795404190579,12.8999663124321,35.1622892876801,4.05568964893913,117.930693179546,0.612094628947268,0.0238646267239184,3.28425935821629,31.658507777293
7.87121814596864,146.443802658962,0.363050421953172,12.9225353270412,35.7537813812756,4.05316522728587,122.395833943671,0.76157429830175,0.0234426418594818,3.10955757078483,31.5608172652244
8.23525918864792,171.607241484792,0.35986493927658,12.3234452397067,35.9074360965453,4.13899378763415,128.201653457876,0.80641822472627,0.0238749550782276,3.09703623157693,31.8088251587833
5.93864308900318,166.740772084801,0.372060583071765,13.4956370738295,35.5916026047151,4.26933830280613,120.955473454137,0.574343891368503,0.025708735643068,3.75682555059828,32.1638185779203
7.0647889779178,170.754099182151,0.306447430273818,13.3926415677948,33.6634830284278,4.17854882919014,140.653558281003,0.620387291159394,0.0254897070626734,4.43021752255389,32.6458602410165
5.51579425567823,190.011459305662,0.286643504883759,13.088649697432,34.8924199712248,4.28366710676825,119.754114556856,0.641456162460166,0.0251969724736701,4.58930514655091,33.2568815215101
4.19836610653294,201.41667005359,0.287551688355235,13.2849572797511,35.9578182657337,4.21136898584818,103.203931741946,0.758052525162528,0.0244595697611354,4.28511191104291,33.2439571774379
5.54165431066877,185.66694663197,0.287029323961443,13.42957503458,35.6286460843713,5.45154629142308,101.905193723435,0.747706814235505,0.0245957780089083,4.22453779731826,33.1053645510406
5.60964984209432,190.794905750357,0.273131555495301,13.1490325097968,34.4746223597258,4.7329808960506,134.385250234708,0.737178852690499,0.0228175620946211,4.22264460181564,32.9692435027467
